1022995743,Gambir Ridge Singapore
1198225,Lorong Gambir
1707543,Blk 403 Serangoon Ave 1
2665574,Sunshine Terrace
1024710219,"Woodleigh, Singapore"
247990655,"Ginza, Tokyo"
639618,Fu Rui Eating House
667462864,Garden Sunshine Park Serengon
4590997,Sommerville Loft
1254661,How Sun Walk
292717505,Dhoby Gaut
2.37352E+14,The Mentor
360387586,Jalan Bahtera
1018998131,The Quinn at Bartley Road
297542406,~ Singapore Expo Hall 5 &amp; Hall 6
252089402,????
294771245,"470 Upper Serangoon Rd, Singapore"
1014131024,The Quinn
1001699117,Sujudku
2.26499E+14,The Quinn
250887110,Masterpiece Child Education
4.12902E+14,White House Washinton DC USA
215604341,National University Hospital
94386,Prince Georges Park Residence
9984651,NUH Medical Centre
752528,National University Hospital
234956467,NUS Yong Loo Lin School of Medicine
95071,King Edward VII Hall
275798,NUHS Tower Block
1026189618,The Pipe District
820885,NUH Kent Ridge Wing
4731948,Singapore Science Park I
1268628,"Kent Ridge, Singapore"
433538583,Soulscape SG
280440513,"National University Hospital, Kent Ridge Wing"
237734413,Coffee Bean &amp; Tea Leaf @NUH
5466084,The Coffee Bean and Tea Leaf @ NUH
1564209,N.U.H Accident &amp; Emergency
263888378,National University Hospital Singapore (NUHS)
1092971,NUS Science Library
217340540,Blk 71 Ayer rajah cres
6722863,Md6 @ Nus
501876539,Llao Llao At NUH Medical Centre
2679509,Nuh A&amp;E
12262843,Kent Ridge MRT Station
5503808,Blk71
214082540,APEC - Asia-Pacific Economic Cooperation
236066108,NUH Children A&amp;E
352497039,"Seasonal Salad Bar, One at Kent Ridge"
244997716,Starbucks at NUH Medical Center
4247194,Ward 47 NUH
325059035,Science Park Drive
593341,Singapore Science Park II
4811095,Sheares Hall Block B
220504597,NUH Kopitiam
265847029,NUH Kent Ridge Wing Ward 9A
7.20005E+14,Gymmboxx Signature
6727294,NUH Emergency
663742465,Tahir Foundation Building
216409160,Penang Street At Nuh Medical Ctr
244154004,NUS Alice Lee Centre for Nursing Studies
6077803,NUH Ward 51
246283253,Starbucks Singapore
236131481,Thomson Reuters Singapore @ 18 Science Park
6350189,Nus Medical Library
999253,Nuh Main Building
221858361,"Science Park II, The Gemini"
214201980,Xin Wang Hong Kong Café at NUH Medical Centre
236202169,NUS University @ Singapore
1012563754,Kent Ridge Wing NUH
798906972,"Kian Teck San Estate, Singapore"
5.02547E+14,Tang Tea House - Jurong West
8785511,Jurong West St42 Blk 408
1106951,Blk 409 Jurong West St 42
241207716,Blk 411 Jurong West Street 42
6445380,???
1006841683,My comfort space with comfy bed and pillow at Jurong West St 42 Blk 411
420369849,Soos Home
1005124702,Mods Kitchen
234509882,Jurong West Street 42 Blk 412
503120472,"Blk 410, Jurong West Street 42"
446543398,Cat City
442452071,LovelyBlessedHome! (:
355420429,"Love Nest , Home 4 My Loves"
504265394,Jurong West St 42 Block 408
436965425,Mod De Mamas Kitchen
250609110,Casino Royale Bar@Resort World Sentosa
6310287,Blk 431 Jurong West Street 42
289629152,Kusu Island
354441988,My First Skool
606935855,Lorong Sesuai
445377797,Thebaketimes
334493639,Blk 413 Jurong West Street 42
722643656,Block 332 Jurong East Avenue 1 #08-1768
1028320774,Jln Lam Sam
11800649,Kenny Cafe
1019898408,The Swimming Place
247935780,Home sweet home &lt;3
1035526864,Memilikimu
835387091,Along Still Road
1019060626,My Lovely Home
1028408173,Hawaii Beach
646860163,Playground
283017900,Resorts World Sentosa Casino
474966791,Pujaan Hati
675676331,Dëvs Cöttägë!!
580280626,oli96.8fm
339082251,Club Fit Gym @ Jurong East
1030751776,Nuh Kent Ridge Wing Ward 2a
543934453,Palau Ubin
535166031,Yuan Ching Secondary
399382515,Miami Beach
24102773,Jurong West St42 Blk 419
3.61189E+14,Kumenantimu
307352507,Sakura at Safra Jurong
1.6104E+14,Mustafah Center
921431716,Ballet Studio
976042901,Mini closet
286159671,Hong Kah Secondary School Multi Purpose Hall
223074368,Temasek Club
730876952,Rise &amp; Grind Coffee Co.
1020518038,"Spize at Temasek Club, Rifle Range Road"
227476116,Bukit Timah Plaza
2662375,Wajek Walk
736766342,Bing Go Jung - Bukit Timah
1017389191,Spize Temasek Club
729037866,Binggojung
270714190,EQUIP
1015319716,SingaporeBowling at Temasek Club - Rifle Range Road
318244,Bukit Timah Plaza
5713469,Saizeriya Ristorante E Caffe
711268321,Bingo Jung
2928304,Jardin
1016587071,Temasek Club
1162279,Ming Jia Korean Food
1.13563E+15,Boyles Coffee
252039683,Attitude Performing Arts Studio
241401376,"Petronas Twin Tower, KL Malaysia"
559339,Rifle Range Trail (Kampong Trail)
219774478,Sherwood Towers
213178112,Gardenvista Condo
4072227,Mayfair Gardens
823732,Nonya Delicatessen
11717095,Sherwood Towers
234617918,Fairprice Finest at Bukit Timah Plaza
223200780,Saizeriya Italian Restaurant @ Bukit Timah Plaza
250519907,Pizza Hut @ Bukit Timah Plaza
1030223173,????
1031752525,CafeHopping In A Box
267373439,Altitude
14480046,Ristorante Da Valentino
70354334,Suites de Laurel
7211155,Yarwood Ave
477260,Fairprice Finest
5747411,19 Yarwood Avenue
298846827,Bukit Timah Saizeriya
32150795,Platypus Family Kitchen
219918052,F1 Pit Building @ One Republic Boulevard
424830816,Dragon Phoenix Temasek Club
460013985,Garden Vista
266702337,Fame Music School (Singapore)
265685520,Singapore Zoological Gardens
2089451,Liu San
648511917,Singapore Old Railway Track
298733833,Garden Vista Condominium
898457062,Wishbone Restaurant
905796922,Valentino
458069656,"Kim Chuan, Singapore"
1023370086,Mr.Bunny
48792663,RSAF Aeromedical Centre
601574698,Nan Chiau High
274004344,Entro Cycle
588732095,Shabu Shabu On-Yasai at Onekm
7148095,Singapore Aeromedical Centre
281125831,St Medical Services
256592107,20 Kaki bukit road 2
41492568,Abwin Trading Pte Ltd
1023248441,KPE (TPE) Exit Bartley Road
2.67799E+14,Golden Landmark Complex
1017112197,ReDiva Radiant La Femme
657322384,Artistiq Gallery
958677606,Acromec Engineers Pte Ltd
1033746195,Sandars Busy Offix
1020198533,Art that wall
458970434,67 Ubi #05-01 Starhub green Singapore 408942
967488516,Paya Lebar Airbase K9 Section
264327285,On The Way To Pulau Ubin
776239851,Smart Innovation Centre
343084906,Kpe Ventilation Building E
213047241,Ngee Ann Polytechnic
214304564,"SIM Global Education, Singapore Institute of Management"
942531934,Singapore University of Social Sciences
451781087,SIM University
414069,Bukit Timah railway station
1963970,The Green Corridor
224005433,Bukit Timah Railway Bridge
513468156,"Methodist Girls School, Singapore"
213529210,Ngee Ann Polytechnic Convention Centre
14015056,SIM HQ
1571881,McDonalds
351473733,SIM Performing Arts Theatre
514452,"King Albert Park, Singapore"
1161967,Island Creamery
251140777,The Music Box @ Ngee Ann Poly
213611962,Ngee Ann Poly School of Film and Media Studies
236869152,SIM Global Education
1576115,SIM Grand Hall
214115766,Poolside @ Ngee Ann Polytechnic
235511662,Ngee Ann Poly- Sch Of Health Sciences
235351716,Cupplets
275519366,King Albert Park MRT Station
1021090894,Dialogue in the Dark - Singapore
8686510,The Blossomvale
2384054,Ourspace @ 72
252905048,"Music Box @ Seventy3, Ngee Ann Polytechnic"
249779097,Convention Centre @ Ngee Ann Poly
213529016,SIM HQ Blk B
1426948,Lien Ying Chow Library
236024304,Munch @ Ngee Ann Polytechnic
360877347,Starbucks at SIM
149152480,UniSIM
1174474,SIM Canteen
349541765,Island Creamery
1358708,Tay Eng Soon Library
226349868,"University at Buffalo, Singapore"
238545129,Zouk
4828471,Ngee Ann Polytechnic Alumni Clubhouse
217327587,Atrium @ Ngee Ann Polytechnic
216295353,OurSpace @ Ngee Ann Polytechnic
225841773,Ngee Ann Polytechnics Stadium
239325677,SIM University (UniSIM)
3794801,Seventy3
124169803,"Ngee Ann Polytechnic, School of Business and Accountancy"
720560430,The Sterling Singapore
47478405,SIM University
238517219,Lien Ying Chow Library
236945156,Ngee Ann Poly Convention Centre
441709,Church of St Ignatius
1118845,Empress Road Market and Food Centre
832043,Nanyang Primary School
552715785,"DLeedon Condominium Singapore, Leedon Heights / Farrer Rd"
949630180,DLeedon
250570369,"James Bond Island, Phuket"
250910522,Farrer Road MRT Station
226967397,"Queens Road, Singapore"
2602688,International Baptist Church of Singapore
291878292,Dleedon
391151485,Nanyang Pri Sch
1012965933,St. Ignatius Catholic Church
217998984,Kings Road
248909451,Regent Hotel
236350270,Bumbu Resturant Farrer
603378459,Westlake ????
260915041,"Farrer Road, Singapore"
227171744,8 Empress Road
268915240,Farrer road blk.6
276449406,West Lake
251835680,Blk 5 Farrer Road
825272987,Farrer Road
475381,Farrer Road
648638,Blk 3 Queens Road
240575948,Westlake Restaurant
549408881,D Leedon Condominium
308400423,The Bakery Cafe
271568954,Mount Pleasant Animal Medical Centre - Farrer
256713910,Catholic Church of St Ignatius
3451999,Nanyang Kindergarten
2103937,International Baptist Church
498194659,Pioreorganic
269887453,Farrer Garden
302785312,"Queens Road, Singapore"
831038244,Kingsmead Centre
947620699,Farrer Road
856020,Artz Graine Art Studio
814684238,Dleedon at Leedon Heights
249668422,Queens Rd
301712935,Heaven And Earth
622384532,DLeedon
286773880,Singapore Discovery Center
1033955427,Farrer Road
292813328,DLeedon
524013198,Wollerton Park
15141046,Kings Drive
401583073,Maldives
2314288,Kingsmead Road
249181320,"Kranji, Singapore"
930232902,Kranji Reservoir
358509,Kranji Loop
45549591,Sungei Kadut Drive
9567813,Sungei Kadut St 4
271537815,Kranji Way
547499436,Hay Diary Farm
546428936,KIAT LEE
3373683,Kranji Industrial Estate
137464859,PLS MACHINERY PTE LTD
559370780,Kranji Road
1014555433,Kranji Mudflats
266408641,SMRT Buses Ltd Kranji Depot
18775560,Samwoh Eco-Green Park
658884396,55 Kranji Crescent
292895216,Propel Auto Parts Pte Ltd
2308108,Kranji Water Reclamation Plant
247071881,Sungei Kadut Street 6
1018553786,Jkobe.com
351733653,"Kastam,JB sentral"
15887653,SMRT Kranji Depot
243543024,Kranji Link
311771854,74 Sungei Kadut Street 1
905309561,26 Kranji Way
1029092959,Kranji Railway
105246261,Kranji Crescent
357269412,66A Sungei Kadut Street 1
876521252,Ji Li Eating House
6711652,26 Kranji Loop
686316125,Sungei Kadut Street 5
868362038,Sungei Buloh Wetland Reserve
1015937056,Kranji Coffee Shop
3251713,Chop See Mui Eating House
2.53096E+14,JM Interior
808856034,Kranji Reservoir
538547749,Ley Choon Group
3001474,No 30 Kranji Way
414994117,37 Kranji Link
705458544,Woodland Waterfront
377792229,Kranji Resevior
1.43216E+15,800 Super at Sungei Kadut St 4
26033089,Lian Hup Brothers
1010359150,Kranji State Cemetery
3560993,Family Food Court
1027775549,Kranji Mangrove
493225010,Malaysia Custom
15012653,17 Kranji Loop
3.26266E+14,?????
1030151370,Lam Kiong
356408972,Plc Lam Kiong
509938748,Bajau Knoll
2.04081E+14,E Shape Knoll
284724986,Shanshui @ Raffles Country Club
496715522,HOYA medical centre
213496441,SAFTI Military Institute
614848,Pasir Laba Camp
236168269,"Leaders Square, Pasir Laba Camp"
743318,Spore Discovery Centre
525023,Wee Kim Wee School of Communication and Information
741326,Arena Country Club
4047613,NTU School of Biological Sciences
459890,NTU Hall 7
1034435,Army Museum of Singapore
910201066,Singapore Discovery Centre
1104192,School of Physical and Mathematical Sciences
502939170,NTUC Warehouse Club
2206800,SAFTI Military Institute
845799,Tung Lok Seafood
270459429,"Specialist Cadet School, Singapore"
242010904,Joo Koon MRT Station
5524806,Officer Cadet School
213077131,WKWSCI - CI Club
225220155,Kartright Speedway
3752933,Safti Mi Parade Square
8353194,Specialist Cadet School @ Pasir Laba Camp
273949699,Aardwolf Pestkare Headquarters
1014862676,NTUC Fairprice Hub
352697228,Nanyang Technological University Auditorium
23715555,NTUC Learning Hub (Benoi)
252069494,SAFTI MI Officer Cadets Mess
187855,Kartright Speedway
234748244,Crossfire Paintball @ Singapore Discovery Centre
552345441,Haru Japanese Foods at SAFTI MI
1017278613,Fairprice Hub
12182981,Jurong Camp 1
6253797,NTU SPMS
36131495,Benoi Road
240471217,Joo koon circle
234665139,School of Electrical &amp; Electronics Engineering
250195658,ExxonMobil Refinery @18 Pioneer Road
235376170,Nanyang Research Techno Plaza
580476407,??? Crab Corner
1020702573,Joo Koon Bus Interchange
30755281,Benoi Sector
251129434,Gul Circle
6.72481E+14,Experimental Medicine Building
1021097179,Joo Koon Mall
2768465,Unilite Chemicals Pte. Ltd.
239862035,Nanyang Technopreneurship Center
225770299,Army Museum @ Singapore Discovery Center
904648,NTU Innovation Centre
1026603123,"Joo Koon, Singapore"
238683397,"Palawan Beach, Sentosa Singapore"
2714450,The Sixth Avenue Residences
234837093,The Teneriffe
68293292,Garlick Ave
1968362,Fong Yun Thai Association
1023245829,The Right Salon
616332832,????? @ 33 Holland Link (off Old Holland Road)
12848817,Holland Plain
259606182,"861 old holland rd,Illoura"
2861518,Sixth Avenue Residence
401708712,YG Family 2014 Galaxy Tour: Power
8190047,Lantana Ave
3054674,1 Oak Avenue
848922011,Palms at sixth Avenue
305359407,"Marina Bay,Singapore"
1008612753,Casa W
433890157,National Stadium Singapore
1210290,Garlick Avenue
565508810,Laurel Wood Avenue
627939117,Sixth Crescent
400835763,NUS Bukit Timah Outdoor Court 1 &amp; 2
241907573,W39 Bistro &amp; Bakery
392164283,Alexandra Village
885404005,City Plaza Paya Lebar.....
937998656,"jealous, AH...????????"
310796394,Illoura
633524989,Sixth Avenue Residence
677091260,"Lucky Park, Singapore"
931061509,Suntec Convention Centre
1028136921,University Of Oxfard
702363427,???Villa
282448240,I?kea
307673993,"Universal Studios, Sentosa, Singapore"
1012209848,My Sewing Room
3.18917E+14,9 Oak Ave
1022267283,Chez Rushie
347094097,"Central Park, New York USA"
1.93041E+14,Talbots
83427249,33 Holland link
309570905,In My Cold Room Under My Lonely Blanket
319533043,Hongkong
324453195,Garlick Ville
485127880,Sri Lanka
756963810,"Batu,Malang"
734364870,Dubai
648226707,Ninety-9 To Tessarina
253869441,Clarke Quay Singapore
222094248,Home ? Home
241422044,Cold Storage Jelita @ Holland Road
117868292,Between Two Trees Preschool
19334682,Trizon
1795800,Greenleaf Drive
358344937,Maryland Drive
4077344,Ming Teck Park
388229344,Marina Bay
298019210,Jelita
826783,Jelita Shopping Centre
712599979,?????? ??
268840692,Little India Singapore
327611905,Greenleaf View
418468493,Capella
248010740,Delifrance @ Jelita
772780531,Scoot Dreamliner
1015557593,Suntec Convention Centre
501509026,Methodist Girls School
253641146,Moonbeam Terrace
760644767,Bukit Sedap
928454837,Felling Sick
230575288,Singapore
742332659,Dalborgs Residence
279368445,Bukit Sedap Road
835022313,???????
253485213,Xing Wang Cafe at HV
2786361,Greenleaf Lane
679551857,La Braceria
320894136,Woodlands St 83
660090172,"Holland Drive, Singapore"
84686776,Mustard Seed Early Learning School
1025138369,"Sixth Avenue, Singapore"
472647554,Holland Link
627645269,Blk 323 Clementi Avenue 5
293869585,Singpost @ Paya Lebar
431313313,Caltex @ Jelita
905693922,Caltex Holland Rd
497102075,Bukit Sedap Pub
130074867,International Medical Clinic
468236241,Green Leaf View. Singapore.
303680481,Times @ Jelita
831359650,65 Greenleaf View
308405262,Cold Storage - Jelita
324495582,Ghim Moh Market.
591583543,Jalan Bukit Sedap
1023581345,Holland Gardens
303826611,Clementi Avenue 5
780428855,Watercolor Painting - Singapore
1022984052,Bukit Sedap Cafe
7075,Tanah Merah Ferry Terminal
213010672,SAF Yacht Club
1126764,Tanah Merah Country Club Garden Course
651403680,Above 30000 Ft ? ? ? ?
104668,Budget Terminal..
1595307,Changi Coastal Road.
281160622,Changi Int. Airport Terminal 3
250960805,China Town Singapore
221403676,Changi Naval Base (CNB)
3343566,Budget Terminal Departure Hall
1005797884,Singapore Anchorage Area
1029205556,Singapore Changi Airport Terminal 4
242671413,SAF Yacht Club
297365684,Straits Of Singapore
264489615,Sim Siang Choon Hardware
236246247,Changi Airport Terminal 1 Arrival Hall
490717,Nirwana Resort Hotel
254355209,"Tanah Merah Ferry Terminal,Singapore Cruise Centre"
238528813,Bintan Agro Beach Resort &amp; Spa
234599366,Boarding Gate 2 @ Tanah Merah Ferry Terminal
1022634172,Changi Airport Terminal 5 Land Preparation Project.
550921679,Changi Airport Terminal 4 Site Office
11777321,Changi Airport Runway
237981737,Bintan Cabana Beach Resort
236938363,Saf Yatch Club Tanah Merah
346161845,Changi Coastal Walk
6615273,Bintan Resort Ferries
239190351,Singapore Cruise Center
1386492,Budget Terminal Arrival  Hall
403198680,Singapore Changi Airport T3 Departure
237593355,Singapore Changi Internation Airport Terminal 3
265643772,"Turi Beach Resort, Batam"
239764113,Singapore Changi Airport Terminal 1 Arrival Hall
1024845631,USS John C Stennis
284686997,Tanah merah Coast Road
297262501,"Nirwana Gardens Resort, Indonesia"
485036624,Changi South
1025688685,Changi T5 Worksite
2705982,Killiney Kopitiam Tanah Merah Ferry Terminal
248073346,SAFYC (Changi)
9.64334E+14,Changi Airport Singapore
666325311,Singapore Changi Airport Arrival Hall
520324539,"Bintan, Indoneaia"
268771379,Changi Lodge 2
255345910,"PalmSprings Golf &amp; Beach Resort, BATAM"
8.08639E+14,"DFS Singapore Cruise Centre, Tanah Merah"
1338351,Budget Terminal Boarding Gate
3122002,Garden View @ Tmcc
878469910,Waterway Point
85566104,Waterway Point
1017486002,Coney Island Park Singapore
220540928,"Punggol Central, Singapore"
7849777,Compassvale Crescent
305380171,Punggol Waterway Terrace I
63886922,Punggol Topaz
570972711,"Gold Coast, Australia"
20706588,Punggol
1140994,Compassvale Street
73302860,Waterway Cascadia
975242237,Punggol Waterway Point
258581999,Singapore
405435087,A Treasure Trove
816424356,Masjid Al Islah Punggol
371570631,ANCHORVALE COVE
248162353,Edgefield (Punggol)
41642580,The Rösti Farm
1025363863,Shaw Theatres Waterway Point IMAX
37682042,Punggol Spectra
285948272,Anchorvale Harvest Residents
710691875,Privé
994188209,Twin Waterfalls
283167956,"Punggol Field, Singapore"
1106856,Compassvale Road
242950422,Suntec City Convention Centre
5383491,Punggol Sapphire
1025364161,Shaw Theatres Waterway Point
903589242,Greendale Secondary School
1027761240,London Fat Duck Waterway Point
511635078,BurgerUp
247113244,Singapore
1025505406,"Miam Miam, Waterway Point"
590306593,Punggol Dr (Singapore)
240520816,Punggol Place
3453087,Damai Grove
347080764,Punggol Emerald
222103456,Punggol Wave
322045595,Punggol Drive
434568707,Punggol MRT/LRT Station
909705272,Edgefield Secondary School
271511216,Singpore
253643333,"Edgefields Plains, Singapore"
1031775270,Matilda Portico
4638908,Treelodge@ Punggol
1217981,Edgefield Plains
234531777,TPE Expressway
504208776,Compassvale Secondary School
18817293,Henry Congressional
414882145,Holland Road
236206410,Henry Park Primary School
2.45851E+14,Eunoia Junior College
4974376,Glentrees
293196810,Mount Sinai Road
254625109,Holland Grove Rd
253514363,East Coast Beach Park
929700637,Balik Kampung
1038631,Jalan Jelita
1118965,Henry Park Apartments
215697920,"The Green Corridor, Singapore."
275550637,Mount Sinai Lane
283113655,Yogjakarta Borobudur
475543,Henry Park Primary School
277348243,Grove Lane
429162538,Red Roof Records
1001993278,SUTRA Aromatherapy Singapore
6131673,Blk 1 Ghim Moh Road
336521411,Holland Village Park
17936936,Mt Sinai Lane
285579402,Singapore Island Country Club
881281893,Grove Avenue
274662007,Raffles Girls Primary School
568457715,Squishy Paradise
6017614,Moonbeam View
821810,Jalan Tenang
565509222,Tan Boon Chong Ave
692412724,Grove Crescent
418433689,"Holland Garden Moonbeam Terrace,Singapore"
703217758,Cornerstone Bishan Park
578608198,53 Mount Sinai Road
577175429,?????
950393304,Railway
407703936,Jalan Istimewa
637932514,16 Holland Grove
40455019,Holland Grove Road
458034099,24 Holland Grove Road
1026377280,Ponggol Point
1731107,Moonbeam Drive
1015754979,Mplified Studios - Jelita
314911842,Holland Village Thai Express
645195738,Raffles Hotel
403095082,Jln Jelita
608181736,11G Mount Sinai Lane
1019214076,City Hall
327789082,Henry Park
1018989618,Lees Abode
215388980,Garden By the Bay Singapore
386806608,Woodlands Circle
249579353,Woodlands
300895688,Dream Wedding Boutique
908126189,White Sands Island
499374538,"Mount Fuji, Fujiyama, Japan"
213052326,Innova Junior College
408319,Vista Point
364668691,Woodlands Ring Road
997587,Woodsvale Condominium
241897839,"Effiel tower, Paris"
151955291,ACE The Place Community Centre
241108724,Woodgrove Secondary School
43682700,Woodlands11
92305163,Wardahs Casa
800039,Northoaks Condominium
254457783,Treegrove@woodlands
374537734,Primz Bizhub
213052215,Woodlands Drive 14
3753079,Riverside Secondary School
350853167,Home Sweet Home. My Humble Crib - Champ20ns Way
392913843,Woodlands Community Club
580054778,Christ Church Secondary School
458447,888 Plaza .
916459992,CrossFit Red Dot
264676536,Admiralty Woodlands
1210469,Woodlands Drive 14
221618721,??? Chinatown
3229550,Evergreen Secondary School
1223759,Champions way
227450366,Admiralty MRT Station
4553383,Woodlands Ave 4
236236653,"Woodsvale Condominium,Woodlands Singapore"
243135653,Attica
244888351,Woodlands Crescent
444388090,Woodlands Crescent
158042,Singapore Sports School
12252262,Woodlands Dr 60
236976245,"Woodsvale, Singapore"
213472657,Woodlands Causway Point
12547826,"The Galaxy, A Community Club @ Woodlands"
234747601,Playboy Mansion..
410018,Northoaks
587830136,The Analog Factory
442265320,Forestville Woodlands Executive Condominium
1027164995,Tree Trail
4249336,Greenwood Sanctuary Park
259878818,"La Casa, Woodlands Drive 16"
55853,Thomson Medical
221466524,Singapore Polo Club (Official)
3299032,The Arte
747219,Value Hotel Thomson
242667564,Offside - Futsal
215722831,Batu Caves Kuala Lumpur
223440557,"Marina Bay, Singapore"
213765862,1 Altitude Sky Bar
1851089,Old Police Academy
279852229,Cube 8
1766812,Senior Police Officers Mess
234923068,City Harvest Church Jurong West
243597742,Loong Fatt Tau Sar Piah
10132259,Offside Futsal Park
554091685,Thomas Medical Hopsital
276453860,Thomson 368
234695886,Lee Ah Mooi Old Age Home ??????
1019391582,Pet Shop Puppies For Sale Singapore
179300,Thomson Road
246974904,Sky @ Eleven Condo
1362921,Masjid Omar Salmah
5903226,Bee Kia seafood restaurant
223173190,Merlion Park
296492367,Thomson Medical Centre Paediatric Clinic
21991234,Mount Pleasant Road
271304348,"Value Hotel Thomson, 592 Baliester Road Singapore."
1140678,Sky@11
253812454,Loof Bar
727114521,The Smart Local Hq
15700504,CJC Performing Arts Centre
1020460955,Macritchie Reservoir
247987071,Catholic Junior College Performing Arts Centre
241419036,"Thomson Road, Singapore"
319580776,Thomson Medical Centre Premier Ward
1018527347,Indigo Prawn
21266732,Global Ville
1.53478E+15,368 Thomson Singapore
241714749,"Mount Pleasant, Singapore"
257512316,"Sky@eleven, 5 Thomson Lane"
1363434,Omar Salmah Mosque
265988628,Budda Tooth Relic Temple
909528834,POMO Singapore
325359178,Mt Pleasant Road
10957390,PIE
237839387,"Tan Tong Meng Tower, Thomson Road"
4951084,Nois Mushroom Minced Meat Noodles
304447668,Offside @ Thomson Flyover
398294527,The Esplanade
226947920,Comfort Driving Centre
1614701,Charles &amp; Keith Head Office Building
1103354,Hq Scdf
1509265,DHL Air Express Centre
45193569,NutriFirst
253751524,Paya Lebar Fire Station
148085655,Tai Seng Ave
4778896,Zervex @ No 8 Ubi Rd 2
265063456,"Old Trafford Stadium, Manchester, England"
217453726,Singapore Civil Defence Force
1056941,Ubi Avenue 4
279899766,Home-Fix Singapore
434808909,Ubi Avenue 1
263595033,Defu Lane 12 ???
280451938,Singtel Kim Chuan DataCenter
274997188,"Mount Vernon, Singapore"
481220306,Driving Centre @ Ubi
257495926,SCDF Paya lebar HQ
255305149,Pratunam
265680928,Comfort Delgro Driving Centre @ Ubi
253507775,9 kakit bukit road 2 Gordon Warehouse Building
263748995,Mazda Ubi
265994046,Singapore City
1032618531,Policy Page Support
274727385,Blum South East Asia
459310,Deutsche Telekom Centre
1018091846,??? - ??????????
280661905,SKM
244296334,Kaki Bukit Rd 2
347028075,Hougang Sports Hall
3946735,Tai Seng Drive
226334387,Kim Chuan Telecommunications Complex
257877467,Sunway lagoon KUALA LUMPUR
213468726,91 Ubi Ave 4 DART BASE
6094888,First East Centre
241836551,@ Kah motor (Honda) Ubi
353712695,???
442641458,Eu Yan Sang ???
345931526,Jia Xiang Mian ???
1014636404,Sungai Petani Kedah
352436368,Bikeworkz
536856236,Octopus Building
284703592,Dhl Express Country Office
53764723,Spireworks
736747741,Marina Garden Drive
319741695,Racing World
20676349,Ruby Warehouse Complex
388088536,Chinta Weddings Pte Ltd at No 8 Kaki Bukit Rd 2 Ruby Warehouse Complex
315912762,Kranji Countryside Farmers Market
882338,Gardenasia
4587737,Kranji Countryside
249544383,Kranji Sanctuary Golf Club
286512,Kranji Reservoir Park
8749178,Kin Yan Agrotech
2353572,Kranji Dam
264481582,Bistro @ Gardenasia
400271243,Kranji NSRCC
1172544,Kranji Beach Battle Site
236085434,Aunties Pond At Neo Tiew Cres
1018462760,"Sungei Buloh Wetland Reserve, Singapore"
469678899,Aunties Fishing Pond
2708809,Max Koi Farm
23856709,Neo Tiew Crescent
8073992,Coral Farm
1014647750,Kranji Wetland Reserve
307332535,Nsrcc Kranji Sanctuary Golf Course
307702929,Ah Lim Fishing Pond
6.94035E+14,NSRCC-Kranji Sanctuary GOLF Course
268791980,Garden Asia @ Kranji
469126326,National Service Resort &amp; Country Club
423669451,The Nyee Phoe
3066361,Hausmann Marketing Aquarium
4747295,Nyee Phoe Flower Garden
299288993,Kranji Beach
125353475,Kranji Fishing Ground B
344295149,Khai Seng Fresh Fish Farm
1005720052,SIS Singapore - LCK
28275309,Pedals And Leaves Bistro At Gardenasia
520597294,Gardenasia Weddings
5518939,Aero Green Farm
498005414,Sungei Buloh Wetland Reserve Extension
442441255,GT Pond
560651,Tropical Aeroponics Farm
423450451,Nyee Phoe Gardens
277196755,Neo Tiew Cresent
707095768,Singgah selalu JB
427928474,Turut Track.
1030186217,Khaiseng Fish Farm
437936258,Petrie Condominium at Johor Bahru
19347678,70 Lim Chu Kang Lane 6F
394363005,220 Neo tiew crescent
885706128,Sugei Gedong Camp
9501877,Bbc World Service Far Eastern Relay Station
734284895,Kinyan Agrotech Organic Farming
6.65578E+14,Ah lim Fishing pond
294735473,Crab Farm
2024962,West Mall
1705602,Civil Service Club Bukit Batok
431562579,Bukit Batok Central
246159430,Disneyland Tokyo Japan
71818979,Cathay Cinema West Mall
1312899,"Ar Raudah Mosque, Bukit Batok"
241774979,Bukit Batok Street 31
2566635,Hillgrove Secondary School
215442184,McDonalds Bukit Batok
1084608,The Coffee Bean &amp; Tea Leaf
2880965,Westwood Bowl
415166652,Bukit Batok Community Club
252019441,Gymboxx XL Bukit Batok CSC
235523369,Bukit Batok Bus Interchange
556710,Bukit View Secondary School
1198016,The Madeira
5992631,Pit Of Hell
249131548,ArtScience Museum Marina Bay Sands
237715315,Dads Corner
480160382,llaollao Singapore
893357,Habib Family Restaurant
215643514,Bukit Batok MRT Station
2308511,Swensens @ West Mall
8036576,Bukit Batok Polyclinic
516369,Sakae Sushi @ Westmall
65773729,Cathay Cineplex
1034744782,Dads Corner at Bukit Batok Civil Service Club
10288294,Hilltop Garden Restaurant
754172,Pasta Mania @ West Mall
262051070,Bukit Batok St. 24 Singapore
5244012,Bali Thai @ West Mall
218968602,Air Pasang @ Bukit Gombak
252880755,Sci-Fi City @ Universal Studio Singapore
2731171,Mayim Chinese Cuisine
598373955,Hufflepuff Common Room
221058659,The Jade Condominium - Bukit Batok
257516758,Coffee Bean At West Mall
5605891,West Mall Sogurt
2909373,Lianhua Primary School
401862050,Pizza Hut At Westmall
421296960,Bukit Batok St 52
9342311,Guilin Breeze
539003717,Bukit Batok East
4411242,"CSC Club, Bukit Batok"
675497636,Bukit Batok East Ave 5
