location_id,name,code,date_time
223963632,"Pasir Ris Drive 1 .",BSWCSP3hBM3,"2017-04-01 13:24:36"
223963632,"Pasir Ris Drive 1 .",BSVfAuvBGhV,"2017-04-01 08:16:22"
223963632,"Pasir Ris Drive 1 .",BSUoGVOBxSw,"2017-04-01 00:16:32"
223963632,"Pasir Ris Drive 1 .",BSUn1vShQfG,"2017-04-01 00:14:16"
223963632,"Pasir Ris Drive 1 .",BSUhOjkhdAQ,"2017-03-31 23:16:30"
223963632,"Pasir Ris Drive 1 .",BST7tYyhbOt,"2017-03-31 17:48:39"
223963632,"Pasir Ris Drive 1 .",BSTlP9QBPdf,"2017-03-31 14:32:24"
223963632,"Pasir Ris Drive 1 .",BSTiznVBbGN,"2017-03-31 14:11:03"
1599043,"Mutts &amp; Mittens",BQmW-Y0F8nS,"2017-02-17 04:30:27"
1599043,"Mutts &amp; Mittens",BQfMS18hWz6,"2017-02-14 09:42:26"
1599043,"Mutts &amp; Mittens",BQXhiHtgnSB,"2017-02-11 10:14:06"
1599043,"Mutts &amp; Mittens",BQUuaEJDQIS,"2017-02-10 08:08:52"
1599043,"Mutts &amp; Mittens",BQUtaJiAQ6O,"2017-02-10 08:00:09"
1599043,"Mutts &amp; Mittens",BQIlu7EB0Xn,"2017-02-05 15:02:12"
1599043,"Mutts &amp; Mittens",BPxK9jllMzw,"2017-01-27 12:45:44"
1599043,"Mutts &amp; Mittens",BPweHMNBPlg,"2017-01-27 06:13:50"
1599043,"Mutts &amp; Mittens",BPkfe46hhqL,"2017-01-22 14:34:55"
1599043,"Mutts &amp; Mittens",BPcbntJD4rg,"2017-01-19 11:27:15"
1599043,"Mutts &amp; Mittens",BPVKPDwBNeq,"2017-01-16 15:40:39"
1599043,"Mutts &amp; Mittens",BPRR1bNjTmS,"2017-01-15 03:30:05"
470969170,"IKEA Restaurant and Cafe",BOOz8gKhPFC,"2016-12-20 07:59:02"
470969170,"IKEA Restaurant and Cafe",BOKJvdQhsCv,"2016-12-18 12:33:17"
470969170,"IKEA Restaurant and Cafe",BOJ0-YzDAtM,"2016-12-18 09:31:50"
470969170,"IKEA Restaurant and Cafe",BOHq6aAAHB6,"2016-12-17 13:25:25"
470969170,"IKEA Restaurant and Cafe",BOE_XTTDc_1,"2016-12-16 12:26:25"
470969170,"IKEA Restaurant and Cafe",BOEO6nIBZEz,"2016-12-16 05:23:04"
470969170,"IKEA Restaurant and Cafe",BOCtFOmBd0w,"2016-12-15 15:08:10"
470969170,"IKEA Restaurant and Cafe",BOCQHv9g23u,"2016-12-15 10:55:07"
470969170,"IKEA Restaurant and Cafe",BN_r7adh31e,"2016-12-14 11:00:22"
470969170,"IKEA Restaurant and Cafe",BN-1YfNljBk,"2016-12-14 03:03:45"
470969170,"IKEA Restaurant and Cafe",BN9GM_xAxel,"2016-12-13 10:52:15"
470969170,"IKEA Restaurant and Cafe",BN6vhvMg8yk,"2016-12-12 12:55:37"
881505,"Meridian Junior College",BDst90rk8Tp,"2016-04-02 12:58:40"
881505,"Meridian Junior College",BDqKhT6gQ4v,"2016-04-01 13:10:28"
881505,"Meridian Junior College",BCNJYU6lhBC,"2016-02-25 10:11:07"
881505,"Meridian Junior College",BCK3BQHie13,"2016-02-24 12:52:12"
881505,"Meridian Junior College",BBzlJK3mDOe,"2016-02-15 11:53:28"
881505,"Meridian Junior College",BBu93h4kV2t,"2016-02-13 16:53:19"
881505,"Meridian Junior College",BBrseoZlBI4,"2016-02-12 10:23:39"
881505,"Meridian Junior College",BBeYruQyNKY,"2016-02-07 06:20:32"
881505,"Meridian Junior College",3VP5hEGP3C,"2015-05-31 03:56:40"
881505,"Meridian Junior College",3UsVbdmirP,"2015-05-30 22:45:55"
881505,"Meridian Junior College",2gfHnVPewr,"2015-05-10 16:09:55"
881505,"Meridian Junior College",2geeWdve97,"2015-05-10 16:04:17"
242790123,"White Water Condo"," Pasir Ris",BSWCFlHAicW,"2017-04-01 13:22:52"
242790123,"White Water Condo"," Pasir Ris",BSTcvumF55r,"2017-03-31 13:18:06"
242790123,"White Water Condo"," Pasir Ris",BSTOrDylwFZ,"2017-03-31 11:15:07"
242790123,"White Water Condo"," Pasir Ris",BSOxYMblPZT,"2017-03-29 17:42:11"
242790123,"White Water Condo"," Pasir Ris",BSONneTAoOw,"2017-03-29 12:29:42"
242790123,"White Water Condo"," Pasir Ris",BSFVpongwGE,"2017-03-26 01:46:44"
242790123,"White Water Condo"," Pasir Ris",BSEGIMCB8G4,"2017-03-25 14:11:51"
242790123,"White Water Condo"," Pasir Ris",BR-AIZhDp8I,"2017-03-23 05:24:00"
242790123,"White Water Condo"," Pasir Ris",BR7LvfPh4W7,"2017-03-22 03:07:44"
242790123,"White Water Condo"," Pasir Ris",BRny-fRgPUR,"2017-03-14 14:25:46"
242790123,"White Water Condo"," Pasir Ris",BRmmQQrA5d4,"2017-03-14 03:15:21"
242790123,"White Water Condo"," Pasir Ris",BRlf5AkA-r3,"2017-03-13 17:00:31"
241905687,"Commando Training Camp @ Pasir Ris",BRj0DklgTkj,"2017-03-13 01:18:14"
241905687,"Commando Training Camp @ Pasir Ris",BRhdIyPgswI,"2017-03-12 03:19:29"
241905687,"Commando Training Camp @ Pasir Ris",BRf7hAXgw3j,"2017-03-11 13:06:27"
241905687,"Commando Training Camp @ Pasir Ris",BRf5g8ogWbH,"2017-03-11 12:48:58"
241905687,"Commando Training Camp @ Pasir Ris",BRfpHuljT-O,"2017-03-11 10:25:43"
241905687,"Commando Training Camp @ Pasir Ris",BReq18fgRVE,"2017-03-11 01:21:32"
241905687,"Commando Training Camp @ Pasir Ris",BRdfvR7lAxQ,"2017-03-10 14:25:15"
241905687,"Commando Training Camp @ Pasir Ris",BRde9WpFeZl,"2017-03-10 14:18:26"
241905687,"Commando Training Camp @ Pasir Ris",BRdY7GPAZ5G,"2017-03-10 13:25:42"
241905687,"Commando Training Camp @ Pasir Ris",BRdXzs_AXte,"2017-03-10 13:15:57"
241905687,"Commando Training Camp @ Pasir Ris",BRdWw7mgIdM,"2017-03-10 13:06:50"
241905687,"Commando Training Camp @ Pasir Ris",BRdNpubjwKZ,"2017-03-10 11:47:13"
516362374,"Siglap Secondary School",BSWS9a7lpii,"2017-04-01 15:50:18"
516362374,"Siglap Secondary School",BRxQv0-DNty,"2017-03-18 06:39:04"
516362374,"Siglap Secondary School",BRNspCLj9QG,"2017-03-04 11:10:09"
516362374,"Siglap Secondary School",BQ3B3MGlIw6,"2017-02-23 15:53:03"
516362374,"Siglap Secondary School",BQNQ29rjT0I,"2017-02-07 10:36:00"
516362374,"Siglap Secondary School",BPKole4ApGx,"2017-01-12 13:34:12"
516362374,"Siglap Secondary School",BOhkTQuFcjD,"2016-12-27 14:47:54"
516362374,"Siglap Secondary School",BOepFmqFU7j,"2016-12-26 11:32:00"
516362374,"Siglap Secondary School",BOO1hVXAObT,"2016-12-20 08:12:48"
516362374,"Siglap Secondary School",BNtpPnSD-x6,"2016-12-07 10:50:35"
516362374,"Siglap Secondary School",BNRKqnwg1AF,"2016-11-26 09:24:39"
516362374,"Siglap Secondary School",BNG8gqShUfb,"2016-11-22 10:08:34"
868982,"Mainland Tropical Fish Farm",BSX9udSA74A,"2017-04-02 07:23:14"
868982,"Mainland Tropical Fish Farm",BSVTKzbgLkJ,"2017-04-01 06:32:53"
868982,"Mainland Tropical Fish Farm",BSI7qXeBWVQ,"2017-03-27 11:16:36"
868982,"Mainland Tropical Fish Farm",BSIfC1UFaTG,"2017-03-27 07:06:32"
868982,"Mainland Tropical Fish Farm",BRxXUQRgMnS,"2017-03-18 07:36:28"
868982,"Mainland Tropical Fish Farm",BRxAacKg-PN,"2017-03-18 04:16:20"
868982,"Mainland Tropical Fish Farm",BRxAMmKggqA,"2017-03-18 04:14:27"
868982,"Mainland Tropical Fish Farm",BRiiZyVhU4x,"2017-03-12 13:24:44"
868982,"Mainland Tropical Fish Farm",BRPloasAl0j,"2017-03-05 04:47:23"
868982,"Mainland Tropical Fish Farm",BQov7AKjMLG,"2017-02-18 02:46:55"
868982,"Mainland Tropical Fish Farm",BQjqW14hT8v,"2017-02-16 03:22:05"
868982,"Mainland Tropical Fish Farm",BQjqMJRFs4m,"2017-02-16 03:20:38"
236258972,"Pasir Ris Drive 10",BRYklAnA1nt,"2017-03-08 16:31:21"
236258972,"Pasir Ris Drive 10",BRXTM00Dt5O,"2017-03-08 04:40:15"
236258972,"Pasir Ris Drive 10",BRJJCkMAM-2,"2017-03-02 16:42:06"
236258972,"Pasir Ris Drive 10",BQ8QXjOgNUy,"2017-02-25 16:36:01"
236258972,"Pasir Ris Drive 10",BQ507mqhrLe,"2017-02-24 17:57:47"
236258972,"Pasir Ris Drive 10",BQ5x-eFB57G,"2017-02-24 17:31:58"
236258972,"Pasir Ris Drive 10",BQ5s-s9hG2r,"2017-02-24 16:48:18"
236258972,"Pasir Ris Drive 10",BQ5sLhkB4YP,"2017-02-24 16:41:19"
236258972,"Pasir Ris Drive 10",BQzVwNsBys8,"2017-02-22 05:29:54"
236258972,"Pasir Ris Drive 10",BQx0H8qDgGs,"2017-02-21 15:16:48"
236258972,"Pasir Ris Drive 10",BQvJgp4gt_C,"2017-02-20 14:25:57"
236258972,"Pasir Ris Drive 10",BQuaV7DBibx,"2017-02-20 07:33:48"
359283,"Church of Divine Mercy",8HxDdmKEyX,"2015-09-27 04:54:00"
359283,"Church of Divine Mercy",xtxamprY00,"2015-01-11 13:22:57"
359283,"Church of Divine Mercy",w_T-oqLA8R,"2014-12-24 12:20:40"
359283,"Church of Divine Mercy",wk31B3h_kS,"2014-12-14 05:54:26"
359283,"Church of Divine Mercy",vsW8prDZlf,"2014-11-22 07:09:39"
359283,"Church of Divine Mercy",q5xazFogvJ,"2014-07-26 05:34:07"
359283,"Church of Divine Mercy",qVm-INJwBO,"2014-07-12 04:30:09"
359283,"Church of Divine Mercy",nC23dTNmep,"2014-04-21 08:09:18"
359283,"Church of Divine Mercy",nAkJeFofoI,"2014-04-20 10:47:15"
359283,"Church of Divine Mercy",m_xTO-LL2P,"2014-04-20 03:22:57"
359283,"Church of Divine Mercy",m_taAbwtk7,"2014-04-20 02:48:55"
359283,"Church of Divine Mercy",m-f6ijSO7x,"2014-04-19 15:31:47"
398124345,"Universal Studios Singapore",BRFkpuIBPD9,"2017-03-01 07:26:25"
398124345,"Universal Studios Singapore",BRDpSdWllcj,"2017-02-28 13:28:27"
398124345,"Universal Studios Singapore",BRDpM9LlA4y,"2017-02-28 13:27:42"
398124345,"Universal Studios Singapore",BRDoAoBFsKw,"2017-02-28 13:17:17"
398124345,"Universal Studios Singapore",BRDLr0_gQx-,"2017-02-28 09:09:46"
398124345,"Universal Studios Singapore",BRCryUrj3j8,"2017-02-28 04:31:02"
398124345,"Universal Studios Singapore",BRBVVbPDGNJ,"2017-02-27 15:55:37"
398124345,"Universal Studios Singapore",BRBNPk1Dj0z,"2017-02-27 14:44:54"
398124345,"Universal Studios Singapore",BRBJZ0KDyqS,"2017-02-27 14:11:21"
398124345,"Universal Studios Singapore",BRBBsOzjONw,"2017-02-27 13:03:58"
398124345,"Universal Studios Singapore",BRA2Aggg72f,"2017-02-27 11:21:52"
398124345,"Universal Studios Singapore",BRA0arUDQjW,"2017-02-27 11:07:58"
239187451,SOSD,BSWJHvIDWM0,"2017-04-01 14:24:20"
239187451,SOSD,BSV_T8mDgR3,"2017-04-01 12:58:37"
239187451,SOSD,BSV9o5WDQ8x,"2017-04-01 12:44:00"
239187451,SOSD,BSLuF3jBR7u,"2017-03-28 13:15:44"
239187451,SOSD,BSK0Jibh1yx,"2017-03-28 04:49:26"
239187451,SOSD,BSKz7mnhnc7,"2017-03-28 04:47:32"
239187451,SOSD,BSKfTQwAMqF,"2017-03-28 01:47:15"
239187451,SOSD,BR41emgBmSg,"2017-03-21 05:14:43"
239187451,SOSD,BR0S0HgAWbZ,"2017-03-19 10:54:51"
239187451,SOSD,BRmZNlWjbSm,"2017-03-14 01:21:24"
239187451,SOSD,BRjCT8AjHwS,"2017-03-12 18:03:34"
239187451,SOSD,BRhkY3WDdv6,"2017-03-12 04:22:51"
686971660,"Animal Lovers League - ALL Authorized Page",BSVZ9LkhAIE,"2017-04-01 07:32:12"
686971660,"Animal Lovers League - ALL Authorized Page",BSN9G10BS43,"2017-03-29 10:05:26"
686971660,"Animal Lovers League - ALL Authorized Page",BSJ6dP1BBXk,"2017-03-27 20:25:19"
686971660,"Animal Lovers League - ALL Authorized Page",BR-xdDgh6ro,"2017-03-23 12:35:00"
686971660,"Animal Lovers League - ALL Authorized Page",BRu-SSel4mv,"2017-03-17 09:19:16"
686971660,"Animal Lovers League - ALL Authorized Page",BRhkyVZhsOX,"2017-03-12 04:26:20"
686971660,"Animal Lovers League - ALL Authorized Page",BRhYW6uhIu4,"2017-03-12 02:37:44"
686971660,"Animal Lovers League - ALL Authorized Page",BRQKQtHlul-,"2017-03-05 10:07:27"
686971660,"Animal Lovers League - ALL Authorized Page",BRPyuwHhvdw,"2017-03-05 06:41:51"
686971660,"Animal Lovers League - ALL Authorized Page",BRIVbXRBALj,"2017-03-02 09:11:06"
686971660,"Animal Lovers League - ALL Authorized Page",BRGHm6iA4Tp,"2017-03-01 12:31:52"
686971660,"Animal Lovers League - ALL Authorized Page",BRAXjxdhUTL,"2017-02-27 06:55:48"
2924476,"Pasir Ris Farmway",BSX-FoLAJJE,"2017-04-02 07:26:24"
2924476,"Pasir Ris Farmway",BSNauwDgksU,"2017-03-29 05:05:02"
2924476,"Pasir Ris Farmway",BSFomHbhFFR,"2017-03-26 04:32:16"
2924476,"Pasir Ris Farmway",BRyz96Mghyy,"2017-03-18 21:06:04"
2924476,"Pasir Ris Farmway",BRyzxHFgXjZ,"2017-03-18 21:04:19"
2924476,"Pasir Ris Farmway",BRu7-kxjVny,"2017-03-17 08:59:06"
2924476,"Pasir Ris Farmway",BQ9WFahAupN,"2017-02-26 02:45:12"
2924476,"Pasir Ris Farmway",BQ7e5Hgg9fz,"2017-02-25 09:23:41"
2924476,"Pasir Ris Farmway",BQ7QNxtDYaU,"2017-02-25 07:15:26"
2924476,"Pasir Ris Farmway",BQrZzOShTgG,"2017-02-19 03:31:20"
2924476,"Pasir Ris Farmway",BQhLkLtglu0,"2017-02-15 04:14:33"
2924476,"Pasir Ris Farmway",BQXcu3vD_pk,"2017-02-11 09:32:09"
237818873,"Pasir Ris St.71 Singapore",BNYorfcBlZS,"2016-11-29 07:01:36"
237818873,"Pasir Ris St.71 Singapore",BNM1VsBhkrK,"2016-11-24 17:01:20"
237818873,"Pasir Ris St.71 Singapore",BNLjdopgUfo,"2016-11-24 05:05:54"
237818873,"Pasir Ris St.71 Singapore",BNLYGnYjqtm,"2016-11-24 03:26:38"
237818873,"Pasir Ris St.71 Singapore",BNIsIUzD0YG,"2016-11-23 02:23:54"
237818873,"Pasir Ris St.71 Singapore",BNDTKdfBw-7,"2016-11-21 00:09:33"
237818873,"Pasir Ris St.71 Singapore",BNB2UaPh729,"2016-11-20 10:38:15"
237818873,"Pasir Ris St.71 Singapore",BNB1bAqBIS2,"2016-11-20 10:30:25"
237818873,"Pasir Ris St.71 Singapore",BM_fotkAHu7,"2016-11-19 12:41:34"
237818873,"Pasir Ris St.71 Singapore",BM-NV3PDtet,"2016-11-19 00:42:28"
237818873,"Pasir Ris St.71 Singapore",BM7_L7wj6KG,"2016-11-18 04:00:18"
237818873,"Pasir Ris St.71 Singapore",BM3sY07j-cF,"2016-11-16 11:59:04"
190350,"Pasir Ris West Plaza",BSSGeL4FMC4,"2017-03-31 00:44:13"
190350,"Pasir Ris West Plaza",BSLetGoBbCA,"2017-03-28 11:01:17"
190350,"Pasir Ris West Plaza",BR9-eDdFWN7,"2017-03-23 05:09:29"
190350,"Pasir Ris West Plaza",BR99jgtFPou,"2017-03-23 05:01:30"
190350,"Pasir Ris West Plaza",BR6IGM3FZ3o,"2017-03-21 17:16:39"
190350,"Pasir Ris West Plaza",BRn79EIB2zH,"2017-03-14 15:44:13"
190350,"Pasir Ris West Plaza",BRjVzZ4layp,"2017-03-12 20:53:53"
190350,"Pasir Ris West Plaza",BRdVusjgNna,"2017-03-10 12:57:48"
190350,"Pasir Ris West Plaza",BRaI_BMAWqC,"2017-03-09 07:08:42"
190350,"Pasir Ris West Plaza",BRT6rfAAnMi,"2017-03-06 21:08:16"
190350,"Pasir Ris West Plaza",BRLkbx2BOIs,"2017-03-03 15:19:57"
190350,"Pasir Ris West Plaza",BRKCVk_F2rE,"2017-03-03 01:02:46"
1025477563,"Overseas Family School Singapore",BSTTqtOD4wD,"2017-03-31 11:58:46"
1025477563,"Overseas Family School Singapore",BSS-lEljlVo,"2017-03-31 08:54:30"
1025477563,"Overseas Family School Singapore",BSQxUfbgTKG,"2017-03-30 12:20:09"
1025477563,"Overseas Family School Singapore",BSJNMDsBlCD,"2017-03-27 13:49:45"
1025477563,"Overseas Family School Singapore",BSD99Feh1K_,"2017-03-25 13:00:26"
1025477563,"Overseas Family School Singapore",BSBtoCKl3dc,"2017-03-24 15:59:16"
1025477563,"Overseas Family School Singapore",BSBgl8TBCi6,"2017-03-24 14:05:23"
1025477563,"Overseas Family School Singapore",BSA-qXfDm7B,"2017-03-24 09:08:53"
1025477563,"Overseas Family School Singapore",BRvMg5shq8n,"2017-03-17 11:23:36"
1025477563,"Overseas Family School Singapore",BRuTusFh67C,"2017-03-17 03:07:25"
1025477563,"Overseas Family School Singapore",BRiVStDD_QL,"2017-03-12 11:30:11"
1025477563,"Overseas Family School Singapore",BRfu1A1B_-Y,"2017-03-11 11:15:36"
360110434,"Pasir Ris Street 71",BR-nHHdBsFU,"2017-03-23 11:04:37"
360110434,"Pasir Ris Street 71",BR7YBWdA2mi,"2017-03-22 04:55:02"
360110434,"Pasir Ris Street 71",BRbE5kLgDaX,"2017-03-09 15:52:15"
1140990,"Pasir Ris St 72",BSL-SpeAzt_,"2017-03-28 15:37:18"
1140990,"Pasir Ris St 72",BRxDw6GhM0C,"2017-03-18 04:45:37"
1140990,"Pasir Ris St 72",BRt5G-ng5Dw,"2017-03-16 23:14:48"
1140990,"Pasir Ris St 72",BRhTjEphRsw,"2017-03-12 01:55:42"
1140990,"Pasir Ris St 72",BRI6dEWFe4a,"2017-03-02 14:34:39"
1140990,"Pasir Ris St 72",BRIyq2hjSxK,"2017-03-02 13:26:38"
1140990,"Pasir Ris St 72",BRBe0unB5BH,"2017-02-27 17:18:32"
1140990,"Pasir Ris St 72",BRBeBsFB9KN,"2017-02-27 17:11:34"
1140990,"Pasir Ris St 72",BQ-lf9shfDF,"2017-02-26 14:19:08"
1140990,"Pasir Ris St 72",BQ8WVnNlGeI,"2017-02-25 17:28:10"
1140990,"Pasir Ris St 72",BQpeWeOAhlc,"2017-02-18 09:32:38"
1140990,"Pasir Ris St 72",BQpTBXij-W0,"2017-02-18 07:53:37"
895105,"Pasir Ris Park BBQ Pit",BSXhjGnA2cL,"2017-04-02 03:17:01"
895105,"Pasir Ris Park BBQ Pit",BSQh8czD8jq,"2017-03-30 10:05:48"
895105,"Pasir Ris Park BBQ Pit",BRfnRkkFSWc,"2017-03-11 10:09:35"
895105,"Pasir Ris Park BBQ Pit",BRfmxO5FDlW,"2017-03-11 10:05:10"
895105,"Pasir Ris Park BBQ Pit",BRfk41JFkHJ,"2017-03-11 09:48:44"
895105,"Pasir Ris Park BBQ Pit",BRQZS7sBm2J,"2017-03-05 12:18:50"
895105,"Pasir Ris Park BBQ Pit",BROCtnWB-K7,"2017-03-04 14:23:01"
895105,"Pasir Ris Park BBQ Pit",BRGa0OuBWFm,"2017-03-01 15:19:43"
895105,"Pasir Ris Park BBQ Pit",BQ_uz4dA-FY,"2017-02-27 00:59:45"
895105,"Pasir Ris Park BBQ Pit",BQ9oPhjB5sn,"2017-02-26 05:23:52"
895105,"Pasir Ris Park BBQ Pit",BQXofsalj3h,"2017-02-11 11:14:56"
895105,"Pasir Ris Park BBQ Pit",BP2U9PTDdyx,"2017-01-29 12:49:16"
479678741,"Padang Cermin",Pesawaran,Indonesia,BSPmCygDwlt,"2017-03-30 01:22:23"
479678741,"Padang Cermin",Pesawaran,Indonesia,BSNljVMAv6h,"2017-03-29 06:39:36"
479678741,"Padang Cermin",Pesawaran,Indonesia,BSNiBEiBFd8,"2017-03-29 06:08:43"
479678741,"Padang Cermin",Pesawaran,Indonesia,BSNEtYflGke,"2017-03-29 01:52:37"
479678741,"Padang Cermin",Pesawaran,Indonesia,BSLuX1dD5AT,"2017-03-28 13:18:12"
479678741,"Padang Cermin",Pesawaran,Indonesia,BSLJxtYgUf1,"2017-03-28 07:58:25"
479678741,"Padang Cermin",Pesawaran,Indonesia,BSLFzvblYlG,"2017-03-28 07:23:44"
479678741,"Padang Cermin",Pesawaran,Indonesia,BSJFMyejVgQ,"2017-03-27 12:39:56"
479678741,"Padang Cermin",Pesawaran,Indonesia,BSIJiBElRfE,"2017-03-27 03:58:33"
479678741,"Padang Cermin",Pesawaran,Indonesia,BSH44X0gdRY,"2017-03-27 01:33:03"
479678741,"Padang Cermin",Pesawaran,Indonesia,BSGT2k2DPzd,"2017-03-26 10:50:16"
479678741,"Padang Cermin",Pesawaran,Indonesia,BSDUuCJgLae,"2017-03-25 07:00:07"
833403,"Home Team NS @ Pasir Ris chalet",5GV6IECCBe,"2015-07-14 02:03:22"
833403,"Home Team NS @ Pasir Ris chalet",wB8rCRQXoC,"2014-11-30 16:23:21"
833403,"Home Team NS @ Pasir Ris chalet",wBpMAmPF6Q,"2014-11-30 13:33:05"
833403,"Home Team NS @ Pasir Ris chalet",wBozBFPF3d,"2014-11-30 13:29:40"
833403,"Home Team NS @ Pasir Ris chalet",wBoT51PF0S,"2014-11-30 13:25:25"
833403,"Home Team NS @ Pasir Ris chalet",wBn2txPFxl,"2014-11-30 13:21:26"
833403,"Home Team NS @ Pasir Ris chalet",wBnYfOvF-a,"2014-11-30 13:17:19"
833403,"Home Team NS @ Pasir Ris chalet",wBnCJmPF8k,"2014-11-30 13:14:16"
833403,"Home Team NS @ Pasir Ris chalet",wBmX8mvF4n,"2014-11-30 13:08:30"
833403,"Home Team NS @ Pasir Ris chalet",wBl1elvF1s,"2014-11-30 13:03:48"
833403,"Home Team NS @ Pasir Ris chalet",wBlZb6vFzQ,"2014-11-30 12:59:58"
833403,"Home Team NS @ Pasir Ris chalet",lAUyGwS7eR,"2014-03-01 15:30:12"
305744889,"National Stadium",BKIZ0dEjCtX,"2016-09-09 10:09:44"
305744889,"National Stadium",BJ289bBjjgZ,"2016-09-02 15:30:27"
305744889,"National Stadium",BIz3AODjpBt,"2016-08-07 14:09:18"
305744889,"National Stadium",BIkIziwgRdk,"2016-08-01 11:37:00"
305744889,"National Stadium",BIfYQEGgYTz,"2016-07-30 15:15:46"
305744889,"National Stadium",BISQBudgNiF,"2016-07-25 12:53:46"
305744889,"National Stadium",BHvuu4-gLuY,"2016-07-12 03:08:40"
305744889,"National Stadium",BHr3eAjDWed,"2016-07-10 15:08:02"
305744889,"National Stadium",BHqg19zDiDJ,"2016-07-10 02:31:06"
305744889,"National Stadium",BHHMUGmgRJl,"2016-06-26 09:18:17"
305744889,"National Stadium",BHFTMDtAXrU,"2016-06-25 15:39:53"
305744889,"National Stadium",BHFPR7lAYA3,"2016-06-25 15:05:44"
1347886,"Animal Lovers League - ALL Authorized Pg",7rhlmdlM4H,"2015-09-16 05:40:07"
1347886,"Animal Lovers League - ALL Authorized Pg",7kZe8mmaaA,"2015-09-13 11:14:37"
1347886,"Animal Lovers League - ALL Authorized Pg",7kAOSYMNwv,"2015-09-13 07:33:53"
1347886,"Animal Lovers League - ALL Authorized Pg",6_nXX3wbn2,"2015-08-30 04:24:01"
1347886,"Animal Lovers League - ALL Authorized Pg",6v0XRkqSvi,"2015-08-24 01:09:45"
1347886,"Animal Lovers League - ALL Authorized Pg",6onKjLlM1n,"2015-08-21 05:59:44"
1347886,"Animal Lovers League - ALL Authorized Pg",6kVVAyr1_u,"2015-08-19 14:06:55"
1347886,"Animal Lovers League - ALL Authorized Pg",6j9BiGNLcZ,"2015-08-19 10:34:32"
1347886,"Animal Lovers League - ALL Authorized Pg",6Ce7gtEakm,"2015-08-06 10:36:38"
1347886,"Animal Lovers League - ALL Authorized Pg",5mXhgapnrP,"2015-07-26 12:33:11"
1347886,"Animal Lovers League - ALL Authorized Pg",5BxJGMlM_Y,"2015-07-12 07:25:08"
1347886,"Animal Lovers League - ALL Authorized Pg",4at6RTos4H,"2015-06-27 03:26:31"
237287291,"Pasir Ris Water Venture",BPB65jvhqBt,"2017-01-09 04:21:04"
237287291,"Pasir Ris Water Venture",BOL4eheBWAO,"2016-12-19 04:40:55"
237287291,"Pasir Ris Water Venture",BN34c1CgQQW,"2016-12-11 10:15:52"
237287291,"Pasir Ris Water Venture",BNeQA1gjEvk,"2016-12-01 11:21:31"
237287291,"Pasir Ris Water Venture",BNTp9XaBxiM,"2016-11-27 08:36:35"
237287291,"Pasir Ris Water Venture",BNIeguxAKG6,"2016-11-23 00:24:54"
237287291,"Pasir Ris Water Venture",BNBe8kxA-Rq,"2016-11-20 07:14:01"
237287291,"Pasir Ris Water Venture",BM_t0sTjNfn,"2016-11-19 14:45:32"
237287291,"Pasir Ris Water Venture",BMf1joaDE4i,"2016-11-07 05:37:25"
237287291,"Pasir Ris Water Venture",BLSmNd1gKOV,"2016-10-08 05:41:48"
237287291,"Pasir Ris Water Venture",BJ7DHKmjmQp,"2016-09-04 05:41:11"
237287291,"Pasir Ris Water Venture",BJm0IuTBR9J,"2016-08-27 09:05:30"
285343023,"Batman Secret Cave",BSG09xxhhFV,"2017-03-26 15:39:36"
285343023,"Batman Secret Cave",BSBDZt4jFwm,"2017-03-24 09:50:18"
285343023,"Batman Secret Cave",BR-Bd3cBJBe,"2017-03-23 05:35:40"
285343023,"Batman Secret Cave",BR8enXOgeRN,"2017-03-22 15:11:54"
285343023,"Batman Secret Cave",BR55O98hW_4,"2017-03-21 15:06:46"
285343023,"Batman Secret Cave",BR5vvPklqnU,"2017-03-21 13:43:48"
285343023,"Batman Secret Cave",BR3eJKTg1Fp,"2017-03-20 16:31:34"
285343023,"Batman Secret Cave",BRzlZc8jlyw,"2017-03-19 04:18:00"
285343023,"Batman Secret Cave",BRnf_rtBfoX,"2017-03-14 11:39:54"
285343023,"Batman Secret Cave",BRkQQDxjc34,"2017-03-13 05:24:36"
285343023,"Batman Secret Cave",BRIQnOygCrA,"2017-03-02 08:29:02"
285343023,"Batman Secret Cave",BRDlYpsBnLe,"2017-02-28 12:54:21"
561549995,"Le Chateu De Sapiera",BRcPE0aFtEz,"2017-03-10 02:40:25"
561549995,"Le Chateu De Sapiera",BRcOrBJFCQ1,"2017-03-10 02:36:53"
561549995,"Le Chateu De Sapiera",BRYfaUrl9CK,"2017-03-08 15:46:12"
561549995,"Le Chateu De Sapiera",BRYV3fTlr-q,"2017-03-08 14:22:48"
561549995,"Le Chateu De Sapiera",BRYHjukhlwY,"2017-03-08 12:17:46"
561549995,"Le Chateu De Sapiera",BRPle8pBHai,"2017-03-05 04:46:05"
561549995,"Le Chateu De Sapiera",BRLtc7ohjU3,"2017-03-03 16:38:45"
561549995,"Le Chateu De Sapiera",BPzCqbGjwsE,"2017-01-28 06:11:42"
561549995,"Le Chateu De Sapiera",BPyfwCqjw2R,"2017-01-28 01:06:37"
561549995,"Le Chateu De Sapiera",BPr-XTmDS7O,"2017-01-25 12:19:27"
561549995,"Le Chateu De Sapiera",BPja42LDqts,"2017-01-22 04:35:32"
561549995,"Le Chateu De Sapiera",BPgbb8yD-TT,"2017-01-21 00:42:36"
1886438,"Green Oval Park",BSSUYyIhfwv,"2017-03-31 02:45:49"
